stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,wheelchair_boarding
446,GAITI5,Gairautière,43.739857,7.256368,,0,place_096892,,0
447,ARIAT9,Ariane / Général Saramito,43.740866,7.308022,,0,place_096636,,1
449,GAMBE6,Gambetta / Promenade,43.693834,7.256937,,0,place_096897,,1
450,BOTER3,Gambetta / Bottéro,43.696674,7.255468,,0,place_096894,,1
451,GAMBD3,Ecole des Baumettes,43.695346,7.252281,,0,place_ECOBA,,1
457,GSNCF0,Gare Thiers,43.704131,7.262045,,0,place_100106,,0
459,GSNCF8,Gare Thiers,43.703802,7.261413,,0,place_100106,,1
463,GARIB2,Garibaldi,43.701208,7.279225,,0,place_096907,,1
466,GARIG4,Garigliano,43.732301,7.286593,,0,place_GARIG,,0
468,GENDA8,Gendarmerie,43.710683,7.282702,,0,place_096909,,1
469,GSAND8,Georges Sand,43.723079,7.261699,,0,place_096910,,0
470,GERON8,Géronima,43.692353,7.2175,,0,place_096912,,1
471,GERON4,Géronima,43.692179,7.217361,,0,place_096912,,1
472,GIORD7,Giordan,43.684599,7.226876,,0,place_096913,,0
473,GIORD8,Giordan,43.684688,7.226746,,0,place_096913,,0
476,PALAI9,Jean Bouin,43.707971,7.281745,,0,place_096917,,1
477,PALAI6,Jean Bouin,43.708143,7.2805,,0,place_096917,,0
478,GRPIN9,Maison de l'Environnement,43.713426,7.254894,,0,place_GRPIN,,0
479,GRPIN3,Maison de l'Environnement,43.712503,7.255251,,0,place_GRPIN,,0
480,GCORN6,Grande Corniche,43.70807,7.292764,,0,place_096918,,1
481,GCOR84,Grande Corniche,43.708008,7.292856,,0,place_096918,,1
482,GRAVI7,Gravier,43.724271,7.258722,,0,place_096919,,0
483,GRAVI4,Gravier,43.724229,7.258582,,0,place_096919,,0
484,GRIMA0,Grimaldi,43.697546,7.264137,,0,place_GRIMA,,1
485,GRINN3,Grinda,43.674521,7.219992,,0,place_099404,,1
486,GRINS6,Grinda,43.67453,7.219698,,0,place_099404,,1
487,GCHEN2,Gros Chênes,43.690701,7.201128,,0,place_096922,,0
488,GCHEN7,Gros Chênes,43.690136,7.201428,,0,place_096922,,0
489,GROPI4,Le Gros Pin,43.72791,7.217548,,0,place_097054,,0
490,GROSS4,Grosso CUM,43.694318,7.252283,,0,place_096924,,1
491,GROSS9,Grosso CUM,43.694341,7.252362,,0,place_096924,,1
492,GROSS2,Grosso CUM / Promenade,43.693085,7.25265,,0,place_096925,,0
493,GROSS5,Grosso CUM,43.69453,7.251573,,0,place_096924,,0
494,GROSS1,Grosso CUM / Promenade,43.692759,7.252113,,0,place_096925,,1
495,GUIGL3,Guiglia,43.699566,7.257877,,0,place_096927,,1
497,USTAV8,Gustavin / Carnot,43.696667,7.290064,,0,place_096929,,0
498,USTAV6,Gustavin / Carnot,43.696705,7.290272,,0,place_096929,,0
501,HALTE9,Halte de Gairaut,43.733647,7.261912,,0,place_096932,,1
502,HALTE8,Halte de Gairaut,43.734149,7.261558,,0,place_096932,,1
503,HAMEA8,Hameaux de la Costière,43.722198,7.227087,,0,place_096933,,0
504,HAMEP2,Hameaux de Saint-Pancrace,43.737071,7.232974,,0,place_096934,,0
505,HAMEP1,Hameaux de Saint-Pancrace,43.736945,7.232837,,0,place_096934,,0
506,HAUBI8,Haute Bise,43.70839,7.238068,,0,place_096935,,0
507,HAUBI9,Haute Bise,43.708578,7.237898,,0,place_096935,,0
508,HCHAM5,Hauts de Chambrun,43.727609,7.261494,,0,place_096936,,0
509,SAPPI0,Philippines,43.733014,7.249975,,0,place_096939,,0
510,SAPPI1,Philippines,43.733191,7.249992,,0,place_096939,,0
511,NCHOP1,Maeterlinck,43.686806,7.301731,,0,place_096940,,1
512,NCHOP2,Maeterlinck,43.686887,7.301568,,0,place_096940,,1
513,ARCHT6,Hôpital Archet 1,43.696762,7.228096,,0,place_ARCHE,,1
515,EUGEN4,Impératrice Eugénie,43.691612,7.234093,,0,place_096946,,0
516,EUGEN8,Impératrice Eugénie,43.692062,7.234178,,0,place_096946,,0
517,EUGEN2,Impératrice Eugénie,43.691886,7.233607,,0,place_096946,,0
518,EUGEN0,Impératrice Eugénie,43.691718,7.234126,,0,place_096946,,0
521,INSUM1,Institution Sourds et Muets,43.70159,7.24631,,0,place_096949,,0
522,INSUM2,Institution Sourds et Muets,43.70123,7.246509,,0,place_096949,,0
525,FABRE1,J.H.Fabre,43.732323,7.250911,,0,place_096952,,1
526,FABRE2,J.H.Fabre,43.732231,7.251349,,0,place_096952,,1
530,JARDI4,Jardin,43.705152,7.247312,,0,place_096953,,0
531,JARBO2,Jardin Botanique,43.684721,7.209508,,0,place_096954,,0
532,JARBO3,Jardin Botanique,43.684645,7.209495,,0,place_096954,,0
533,JARFL0,Jardins Fleuris,43.689296,7.222365,,0,place_096956,,0
534,JACOF6,Jardins Corniche Fleurie,43.690376,7.206202,,0,place_096955,,0
535,JACOF7,Jardins Corniche Fleurie,43.690398,7.20625,,0,place_096955,,0
536,JARFL1,Jardins Fleuris,43.689416,7.222301,,0,place_096956,,0
537,JARHE9,Jardins Hespérides,43.707536,7.247182,,0,place_096957,,0
538,JARHE0,Jardins Hespérides,43.707634,7.247005,,0,place_096957,,0
539,JSMAR1,Jardins Sainte-Marguerite,43.689009,7.201955,,0,place_096958,,0
540,JSMAR8,Jardins Sainte-Marguerite,43.688704,7.202023,,0,place_096958,,0
541,LORRA3,Jean Lorrain,43.687196,7.295251,,0,place_096961,,0
542,LORRA6,Jean Lorrain,43.687261,7.295258,,0,place_096961,,0
543,JUGAN7,Jeanne Jugan,43.711437,7.279893,,0,place_099476,,1
544,JUGAN4,Jeanne Jugan,43.711215,7.280739,,0,place_099476,,1
545,JEDEB7,Jeux de Boules,43.724243,7.239344,,0,place_096964,,0
546,JEDEB8,Jeux de Boules,43.72419,7.239427,,0,place_096964,,0
548,RAYBA7,Joseph Raybaud,43.727602,7.282289,,0,place_096966,,0
549,JEROM2,Jules Romains,43.737541,7.253033,,0,place_096967,,0
550,JEROM3,Jules Romains,43.737772,7.252884,,0,place_096967,,0
551,KENNE7,Kennedy,43.729333,7.275257,,0,place_096968,,0
552,KENNE8,Kennedy,43.72933,7.275504,,0,place_096968,,0
553,BATER6,La Batterie,43.735535,7.279102,,0,place_096969,,0
554,BATER4,La Batterie,43.735459,7.278967,,0,place_096969,,0
555,BORNA5,La Bornala,43.693991,7.238244,,0,place_096970,,1
556,AURIO2,Lycée Apollinaire,43.715174,7.282769,,0,place_100011,,1
557,BRIGU0,La Brigue,43.713592,7.28427,,0,place_096971,,1
558,CARIT7,La Carita,43.739172,7.274583,,0,place_096972,,0
559,CARI57,La Carita,43.739065,7.274548,,0,place_096972,,0
562,CHAPE0,La Chapelle / Sainte-Marguerite,43.686963,7.202643,,0,place_096976,,1
563,CHAPE9,La Chapelle / Sainte-Marguerite,43.686779,7.202678,,0,place_096976,,1
564,CHAOB4,La Chapelle,43.720924,7.296842,,0,place_096974,,0
565,LACHA4,La Chapelle / Bellet,43.703122,7.228392,,0,place_100180,,1
566,LACHA5,La Chapelle / Bellet,43.703401,7.227623,,0,place_100180,,1
567,CHAOB2,La Chapelle,43.720919,7.296767,,0,place_096974,,0
568,CHAUM2,La Chaumière,43.730603,7.285297,,0,place_096979,,1
569,CHAUM0,La Chaumière,43.73046,7.285596,,0,place_096979,,1
570,LCITE0,Le Paillon,43.735887,7.304465,,0,place_097059,,1
571,CLINI5,La Clinique,43.716355,7.228448,,0,place_096980,,0
572,CLINI1,La Clinique,43.716241,7.228177,,0,place_096980,,0
573,CLUA0,La Clua,43.727035,7.245659,,0,place_096981,,0
574,CLUA4,La Clua,43.727135,7.245394,,0,place_096981,,0
575,LCOLL6,La Colle,43.707236,7.237509,,0,place_096982,,0
576,LCOLL7,La Colle,43.707664,7.237211,,0,place_096982,,0
577,LACOL1,La Colline,43.698418,7.22482,,0,place_096983,,0
578,LACOL2,La Colline,43.698428,7.224722,,0,place_096983,,0
579,LACON1,La Conque,43.707282,7.240468,,0,place_096985,,0
580,LACOR4,La Corniche,43.703733,7.241081,,0,place_096986,,0
581,LACOR5,La Corniche,43.703708,7.24103,,0,place_096986,,0
582,COSTL4,La Costière L,43.712395,7.22997,,0,place_096989,,0
583,COSTI3,La Costière,43.727508,7.231673,,0,place_096987,,0
584,COSTI4,La Costière,43.726846,7.231686,,0,place_096987,,0
585,COSTB3,La Costière B,43.712921,7.23009,,0,place_096988,,0
586,COST83,La Costière B,43.713028,7.229913,,0,place_096988,,0
587,COSTL2,La Costière L,43.71181,7.229771,,0,place_096989,,0
588,LACRO9,La Croix,43.704757,7.217076,,0,place_096990,,0
589,LACRO0,La Croix,43.704676,7.217057,,0,place_096990,,0
590,CROIG0,La Croix de Gairaut,43.738476,7.255807,,0,place_096991,,0
591,CROIG1,La Croix de Gairaut,43.738528,7.25566,,0,place_096991,,0
592,DEMEU4,La Demeure,43.715625,7.220066,,0,place_096992,,0
593,DEMEU9,La Demeure,43.715551,7.220137,,0,place_096992,,0
596,LAGRA0,La Grangette,43.728754,7.267333,,0,place_096995,,1
597,LAGRA6,La Grangette,43.728769,7.267271,,0,place_096995,,1
598,GUING9,La Guinguette,43.720698,7.222955,,0,place_096996,,0
599,GUING6,La Guinguette,43.720731,7.222876,,0,place_096996,,0
600,LAHUN2,La Hune,43.701598,7.231021,,0,place_096998,,0
601,LAHUN3,La Hune,43.701584,7.230907,,0,place_096998,,0
602,LANTE9,La Lanterne,43.678563,7.227688,,0,place_096999,,0
605,MADEL7,La Madeleine,43.708729,7.229791,,0,place_097001,,0
606,MADON1,La Madonette,43.728336,7.27163,,0,place_097002,,0
607,MADO21,La Madonette,43.7283,7.27144,,0,place_097002,,0
608,MAIRI0,La Mairie,43.709139,7.223832,,0,place_097004,,0
609,MAIRI1,La Mairie,43.709037,7.223938,,0,place_097004,,0
610,MARBE7,La Marbrerie,43.717148,7.218667,,0,place_097005,,0
611,MARBE9,La Marbrerie,43.716835,7.218573,,0,place_097005,,0
612,LAMAS5,La Massabella,43.700915,7.221468,,0,place_099805,,0
613,LAMAS6,La Massabella,43.700795,7.221575,,0,place_099805,,0
614,MOUTT8,La Mouta,43.742507,7.260684,,0,place_097008,,0
615,MOUTT9,La Mouta,43.742519,7.260809,,0,place_097008,,0
616,PASTO0,La Pastorelle,43.684092,7.228321,,0,place_097009,,0
617,PAST60,La Pastorelle,43.684159,7.22835,,0,place_097009,,0
618,PIGNA1,La Pignata,43.718725,7.310037,,0,place_097010,,0
619,PIGNA2,La Pignata,43.718845,7.309961,,0,place_097010,,0
620,PINED6,La Pinède,43.698728,7.236581,,0,place_097011,,0
621,PINED7,La Pinède,43.698747,7.236624,,0,place_097011,,0
623,POUDR0,La Poudrière,43.723394,7.217201,,0,place_097012,,0
624,REDOU4,La Redoute,43.744211,7.249265,,0,place_097014,,0
625,RESER6,La Réserve,43.692023,7.291043,,0,place_097015,,1
626,RESER8,La Réserve,43.692062,7.291089,,0,place_097015,,1
627,SABLI5,La Sablière,43.725043,7.267011,,0,place_097016,,0
628,SABLI0,La Sablière,43.725046,7.266961,,0,place_097016,,0
629,SEREN5,La Séréna,43.734437,7.27843,,0,place_097017,,0
630,SERE05,La Séréna,43.734401,7.278266,,0,place_097017,,0
633,SOUST4,La Sousta,43.71438,7.220402,,0,place_097019,,0
634,SOUST5,La Sousta,43.714305,7.220442,,0,place_097019,,0
635,TOURE4,La Tourelle,43.711657,7.216284,,0,place_097020,,0
636,TOURE5,La Tourelle,43.711568,7.216286,,0,place_097020,,0
637,LAVAL5,La Vallière / Goiran,43.725663,7.249019,,0,place_097021,,0
638,LAVAL8,La Vallière / Goiran,43.725683,7.248971,,0,place_097021,,0
639,LAVLR1,La Vallière / Promenade,43.669371,7.221605,,0,place_097022,,1
640,ABADI5,L'abadie,43.733168,7.289076,,0,place_097024,,0
641,ABADI9,L'Abadie,43.733313,7.288668,,0,place_097024,,1
642,LACAS0,Lacassagne,43.723873,7.281017,,0,place_097026,,0
643,LACAS2,Lacassagne,43.723469,7.280994,,0,place_097026,,0
644,ANTEN6,L'Antenne,43.717023,7.219538,,0,place_ANTEN6,,0
645,ANTEN7,L'Antenne,43.716929,7.219631,,0,place_ANTEN7,,0
646,ARCHT5,Hôpital Archet 1,43.696901,7.228112,,0,place_ARCHE,,1
648,ARCH24,Hôpital Archet 2,43.69709,7.227388,,0,place_ARCHE,,0
649,ARCH12,Hôpital Archet 2,43.697714,7.226606,,0,place_ARCHE,,1
650,ARIET4,L'Ariette,43.711613,7.250228,,0,place_097033,,0
652,AUBER5,L'Auberge,43.70252,7.298504,,0,place_097035,,0
653,AUBER1,L'Auberge,43.702395,7.298481,,0,place_097035,,0
654,LAVOI3,Lavoir,43.729188,7.28384,,0,place_097036,,1
655,LAVOI9,Lavoir,43.729051,7.284008,,0,place_097036,,1
660,TERRO0,Le Centenaire,43.695501,7.217187,,0,place_TERRON,,0
663,CIDEN0,Le Ciel de Nice,43.739741,7.251389,,0,place_097044,,0
664,CIDEN1,Le Ciel de Nice,43.739262,7.251621,,0,place_097044,,0
665,CLARA3,Le Clara,43.727665,7.248161,,0,place_097045,,0
666,CLARA8,Le Clara,43.727678,7.248075,,0,place_097045,,0
667,LECLO1,Le Clos,43.688997,7.213696,,0,place_097046,,0
668,COL7,Le Col,43.720887,7.227806,,0,place_097048,,0
669,COL9,Le Col,43.720681,7.227577,,0,place_097048,,0
670,FOYER2,Le Foyer,43.700007,7.225437,,0,place_097051,,0
671,FOYER3,Le Foyer,43.700416,7.224959,,0,place_097051,,0
672,GEN642,Le Génie,43.741819,7.239151,,0,place_097052,,0
673,GEN643,Le Génie,43.741786,7.239173,,0,place_097052,,0
674,GENIB3,Le Génie / Bellet,43.740341,7.216979,,0,place_097053,,0
675,GROPI5,Le Gros Pin,43.727733,7.217478,,0,place_097054,,0
676,MANOI3,Le Manoir,43.718872,7.246583,,0,place_097055,,0
677,MANOI4,Le Manoir,43.719664,7.246762,,0,place_097055,,0
678,LEMAS0,Le Mas Saint-Pierre,43.713032,7.24196,,0,place_097057,,0
679,LENID7,Le Nid,43.708123,7.198715,,0,place_097058,,0
680,LENID2,Le Nid,43.70809,7.198793,,0,place_097058,,0
681,LAPLN1,Le Palatin,43.689701,7.208995,,0,place_097060,,0
682,LEPLN2,Le Palatin,43.689671,7.209054,,0,place_097060,,0
683,PANOR8,Le Panorama,43.716527,7.250689,,0,place_097061,,0
686,PERCH0,Le Perchoir,43.710504,7.246345,,0,place_097063,,0
687,PERCH1,Le Perchoir,43.710792,7.245689,,0,place_097063,,0
688,PIOL0,Le Piol,43.709808,7.25109,,0,place_097064,,1
689,PIODO8,Le Piol / Saint-Pierre,43.708964,7.24769,,0,place_097065,,0
690,PIODO9,Le Piol / Saint-Pierre,43.709104,7.24762,,0,place_097065,,0
691,PIOL9,Le Piol,43.709766,7.251073,,0,place_097064,,1
692,PLATE5,Le Plateau,43.731721,7.231196,,0,place_097066,,0
693,PLATE6,Le Plateau,43.731926,7.231252,,0,place_097066,,0
694,LEPON0,Le Pont,43.723817,7.227723,,0,place_099537,,0
695,LEPON1,Le Pont,43.72407,7.227919,,0,place_099537,,0
696,PONT8,Le Pont / Dauphiné,43.703651,7.249839,,0,place_097068,,0
700,PORT7,Port Lympia,43.698719,7.284635,,0,place_PORLYM,,1
701,PORTT4,Port Lympia,43.698969,7.284982,,0,place_PORLYM,,1
703,PORTA7,Port Lympia / Arson,43.698784,7.286355,,0,place_PORLYM,,0
704,PRESI3,Le Président,43.692785,7.293202,,0,place_097072,,0
705,PRESI1,Le Président,43.69336,7.2931,,0,place_097072,,0
706,LERAY8,Comte de Falicon,43.725622,7.255179,,0,place_096790,,1
707,LERAY3,Comte de Falicon,43.725408,7.256292,,0,place_096790,,1
708,COMFA1,Maioun dóu Rai,43.72796,7.255352,,0,place_099872,,0
709,LERAY5,Comte de Falicon,43.726095,7.255564,,0,place_096790,,1
710,LERA83,Place Fontaine du Temple,43.725208,7.257449,,0,place_097316,,0
711,ROURE8,Henri Sappia,43.730625,7.253646,,0,place_097074,,1
712,ROURE9,Henri Sappia,43.730767,7.253618,,0,place_097074,,0
718,LEIDO2,Lei Domi,43.719548,7.194235,,0,place_097080,,1
719,ENSOU5,L'Ensouleiadou,43.71235,7.251036,,0,place_097081,,0
720,LENVA4,Lenval / Promenade,43.688856,7.24142,,0,place_097084,,1
723,LENVA1,Lenval / Promenade,43.688732,7.241595,,0,place_097084,,1
725,LENPO3,Croix de Berra,43.708229,7.213301,,0,place_097085,,0
728,LEOPO3,Léopold,43.71367,7.271702,,0,place_097087,,1
729,LEOPO7,Léopold,43.71321,7.271536,,0,place_097087,,1
730,LEOPO1,Parc Athénée,43.712396,7.274173,,0,place_PARAT,,0
731,LEOPO2,Parc Athénée,43.711934,7.274231,,0,place_PARAT,,0
732,EPING2,L'Epingle,43.703408,7.242295,,0,place_097088,,0
733,PALFE6,Les Palmiers / Saint-Pierre,43.712246,7.239977,,0,place_097137,,0
734,ARBOR6,Arboras / Mercantour,43.691336,7.195756,,0,place_ARBORA,,1
735,ARBOR1,Arboras / Mercantour,43.692989,7.194154,,0,place_ARBORA,,1
738,BASSI7,Les Bassins,43.736363,7.279478,,0,place_097091,,0
740,BASSI3,Les Bassins,43.736778,7.279069,,0,place_097091,,0
741,LESBA8,Les Baumettes,43.696036,7.248748,,0,place_097092,,0
743,BEAUM3,Les Beaumonts,43.746051,7.251495,,0,place_097093,,0
744,BELTE1,Les Belles Terres,43.685954,7.214455,,0,place_097094,,0
745,BELTE2,Les Belles Terres,43.685893,7.214263,,0,place_097094,,0
746,BOSQU9,Carras,43.681711,7.23096,,0,place_WCARR,,1
747,BOSQU0,Carras,43.68156,7.23084,,0,place_WCARR,,1
748,CEDRE0,Les Cèdres,43.720506,7.267158,,0,place_097098,,0
749,CEDRE9,Les Cèdres,43.721084,7.268036,,0,place_097098,,0
750,LCERI0,Les Cerisiers,43.710444,7.229306,,0,place_097099,,0
751,LCERI6,Les Cerisiers,43.710746,7.22881,,0,place_097099,,0
752,CHASS1,Les chasseurs,43.730392,7.270026,,0,place_097100,,0
753,CHASS5,Les Chasseurs,43.730316,7.269691,,0,place_097100,,0
754,CHENE1,Les Chênes,43.719735,7.293895,,0,place_097101,,1
756,CHENS2,Les Chênes / Las Planas,43.728154,7.248911,,0,place_097102,,0
757,CHENS9,Les Chênes / Las Planas,43.728203,7.248829,,0,place_097102,,0
758,CIGAL9,Mont des Cigales,43.740359,7.236747,,0,place_097103,,0
759,CIGAL1,Mont des Cigales,43.74041,7.236778,,0,place_097103,,0
760,LESCL8,Les Cliniques,43.702762,7.252513,,0,place_LESCL,,1
761,LESCL9,Les Cliniques,43.70274,7.25217,,0,place_LESCL,,1
762,CLOS0,Les Clos de Cimiez,43.727435,7.273017,,0,place_097105,,0
763,CLOS2,Les Clos de Cimiez,43.727732,7.272434,,0,place_097105,,0
766,COUGO7,Les Cougourdons,43.734578,7.232278,,0,place_100182,,0
767,COUGO8,Les Cougourdons,43.733946,7.232031,,0,place_100182,,0
768,CRETE2,Les Crêtes / Carnot,43.691789,7.294467,,0,place_097109,,0
769,CRET72,Les Crêtes / Carnot,43.691976,7.29418,,0,place_097109,,0
770,CREOL3,Les Crêtes / Oliviers,43.739146,7.234249,,0,place_097110,,0
771,CREOL4,Les Crêtes / Oliviers,43.739241,7.23439,,0,place_097110,,0
772,DAHLI5,Les Dahlias,43.7308,7.24935,,0,place_097111,,1
773,DAHLI6,Les Dahlias,43.730768,7.249261,,0,place_097111,,1
774,ECOLE5,Les Ecoles,43.725275,7.288243,,0,place_097112,,1
775,ECOLE7,Les Ecoles,43.725504,7.288101,,0,place_097112,,1
776,ETOIL3,Les Etoiles,43.703392,7.235093,,0,place_097113,,1
777,ETOIL0,Les Etoiles,43.703464,7.23469,,0,place_097113,,1
778,EUCAS4,Les Eucalyptus,43.675662,7.220719,,0,place_097114,,0
779,EUCA04,Les Eucalyptus,43.675657,7.220619,,0,place_097114,,0
780,LESFR8,Les Freesias,43.700115,7.204251,,0,place_097115,,0
781,LESFR1,Les Freesias,43.700821,7.204186,,0,place_097115,,0
782,GENET1,Les Genêts,43.729996,7.245817,,0,place_097117,,0
783,GENET0,Les Genêts,43.729985,7.246075,,0,place_097117,,0
784,GERAN3,Les Géraniums,43.731719,7.238704,,0,place_097118,,0
785,GERAN4,Les Géraniums,43.730994,7.238555,,0,place_097118,,0
786,GLYCI2,Les Glycines,43.724985,7.270855,,0,place_097119,,0
787,GLYCI3,Les Glycines,43.724862,7.270981,,0,place_097119,,0
788,HESPE5,Les Hespérides,43.691973,7.307122,,0,place_100007,,0
789,HESPE6,Les Hespérides,43.691606,7.307021,,0,place_100007,,0
790,IMMEU2,Les Immeubles,43.698857,7.235386,,0,place_097122,,0
791,IMMEU3,Les Immeubles,43.69884,7.235479,,0,place_097122,,0
792,LILAS1,Les Lilas,43.719325,7.265528,,0,place_097123,,0
793,LILAS8,Les Lilas,43.719175,7.265425,,0,place_097123,,0
794,LISER4,Les Liserons,43.70545,7.295295,,0,place_097124,,0
795,MENES8,Les Ménestrels,43.712742,7.279218,,0,place_099407,,0
796,MENES3,Les Ménestrels,43.712914,7.279208,,0,place_099407,,0
797,NEREI2,Les Néreïdes,43.686689,7.29512,,0,place_097127,,0
798,NEREI7,Les Néreïdes,43.686918,7.294825,,0,place_097127,,0
799,NOIS58,Les Noisetiers,43.726049,7.264911,,0,place_097128,,0
800,OEILL9,Les Œillets,43.731986,7.249813,,0,place_099408,,0
801,OEILL0,Les Œillets,43.73165,7.249972,,0,place_099408,,0
802,OLIVS1,Les Oliviers,43.713015,7.24052,,0,place_097130,,0
803,OLIVS4,Les Oliviers,43.712844,7.240493,,0,place_097130,,0
804,OLIFA8,Les Oliviers /  Fabron,43.689587,7.219126,,0,place_097131,,1
805,OLIFA9,Les Oliviers /  Fabron,43.689544,7.219071,,0,place_097131,,1
806,OLYPI9,Les Olympiades,43.685298,7.203278,,0,place_097132,,0
807,OLYPI0,Les Olympiades,43.684778,7.203341,,0,place_097132,,0
809,OUDAI6,Les OudaÏas,43.679249,7.210521,,0,place_097133,,1
810,OUDAI8,Les OudaÏas,43.678875,7.210625,,0,place_097133,,1
811,PALMI3,Les Palmiers / Mont Boron,43.703402,7.296545,,0,place_097136,,1
812,PALMI6,Les Palmiers / Mont Boron,43.703269,7.296496,,0,place_097136,,1
813,LEPAL6,Les Palmiers / Bellet,43.704871,7.225122,,0,place_097135,,0
814,LEPAL7,Les Palmiers / Bellet,43.705276,7.224936,,0,place_097135,,0
816,NCPLM2,Palais Nikaïa,43.680698,7.199147,,0,place_090709,,0
817,POTIE3,Les Potiers,43.699621,7.251502,,0,place_097138,,0
818,PRIME0,Les Primevères,43.678346,7.213571,,0,place_097139,,1
819,RSTAN4,Les Restanques,43.689917,7.210801,,0,place_097140,,0
820,RESTO0,Les Restaurants,43.740667,7.237921,,0,place_097141,,1
821,RESTO1,Les Restaurants,43.740678,7.237855,,0,place_097141,,1
822,LEROC5,Les Roches,43.687868,7.218669,,0,place_097143,,0
823,RONCE4,Les Ronces,43.72558,7.268485,,0,place_097144,,0
824,RONCE1,Les Ronces,43.725621,7.268762,,0,place_097144,,0
825,ROSES9,Les Roses / Rimiez,43.740224,7.277381,,0,place_097145,,0
826,ROSES2,Les Roses / Rimiez,43.740015,7.277412,,0,place_097145,,0
827,SERRE9,Les Serres / Pessicart,43.726481,7.237324,,0,place_097150,,0
828,SERRE0,Les Serres / Pessicart,43.726751,7.237285,,0,place_097150,,0
829,CSERR1,Les Serres,43.713959,7.194565,,0,place_099823,,0
831,LESST9,Les Strelitzias,43.706851,7.206238,,0,place_099824,,1
832,LESST0,Les Strelitzias,43.706675,7.206354,,0,place_099824,,1
834,TENNI0,Les Tennis,43.714593,7.276759,,0,place_097154,,0
835,TENNI5,Les Tennis,43.714609,7.276785,,0,place_097154,,0
836,LESTE6,Les terrasses,43.675297,7.210128,,0,place_097155,,1
837,LESTE3,Les Terrasses,43.675133,7.210468,,0,place_097155,,1
838,TERRS6,Les Terrasses la Costière,43.717354,7.228844,,0,place_097156,,0
839,TERRS0,Les Terrasses la Costière,43.717824,7.228823,,0,place_097156,,0
840,TREUY8,Les Treuyes,43.70668,7.224256,,0,place_097157,,1
841,TREUY9,Les Treuyes,43.707412,7.223976,,0,place_097157,,1
842,ESCAL2,L'Escale,43.702084,7.29761,,0,place_097158,,0
843,ESCAL5,L'Escale,43.702503,7.297881,,0,place_097158,,0
844,ETOIL7,L'Etoile,43.721956,7.244999,,0,place_097160,,0
845,ETOIL8,L'Etoile,43.722497,7.244654,,0,place_097160,,0
846,LIBAC1,L'Ibac,43.74391,7.265654,,0,place_097161,,1
847,LIBAC3,L'Ibac,43.743868,7.265673,,0,place_097161,,1
849,LINGA2,Lingostière Gare,43.72082,7.187984,,0,place_097166,,0
850,NCLIN1,Lingostière / Gare CP,43.719956,7.186421,,0,place_097166,,0
851,LINOV5,Lino Ventura,43.738443,7.307611,,0,place_097168,,0
852,LISER5,Les Liserons,43.705344,7.29541,,0,place_097124,,0
853,OBELL1,L'Obellia,43.728192,7.237836,,0,place_097169,,0
854,OBELL2,L'Obellia,43.728257,7.237887,,0,place_097169,,0
855,LOMBA9,Lombardie,43.743846,7.27097,,0,place_097171,,1
856,LOMBA5,Lombardie,43.743758,7.271166,,0,place_097171,,1
857,LONCH6,Longchamp,43.699378,7.267147,,0,place_097172,,1
858,OREE7,L'Orée,43.682591,7.224973,,0,place_097173,,0
859,OREE8,L'Orée,43.682566,7.224945,,0,place_097173,,0
862,LOUCA3,Lou Castel,43.706205,7.247142,,0,place_097176,,0
863,LOUCA7,Lou Castel,43.705855,7.247043,,0,place_097176,,0
864,LOUCA8,Lou Castel,43.705838,7.247085,,0,place_097176,,0
865,LBRAI0,Louis Braille,43.718677,7.294187,,0,place_097178,,1
866,LBRA90,Louis Braille,43.718835,7.294077,,0,place_097178,,1
868,USINE8,L'Usine,43.734106,7.291896,,0,place_097179,,0
869,USIN48,L'Usine,43.733978,7.292453,,0,place_097179,,0
870,LUSIN7,L'Usine / Terron,43.6905,7.223634,,0,place_097180,,0
871,LUSIN5,L'Usine / Terron,43.690547,7.223589,,0,place_097180,,0
873,LYCEE4,Lycée Masséna,43.69949,7.276562,,0,place_097183,,1
877,LOUES4,Lycée Mélinée & Missak Manouchian,43.684482,7.198329,,0,place_097184,,1
878,LYMPI8,Lympia,43.697124,7.286224,,0,place_LYMPI,,0
879,LYMPI4,Lympia,43.696941,7.287013,,0,place_LYMPI,,1
880,MAMAG4,Madeleine,43.716285,7.234564,,0,place_097187,,0
881,MAMAG5,Madeleine,43.716313,7.234553,,0,place_097187,,0
882,SUPMA3,Madeleine Supérieure,43.729727,7.222492,,0,place_097188,,0
883,MAETE3,Château de l'Anglais,43.688264,7.296507,,0,place_097191,,0
885,BMAET9,Maeterlinck / Baumettes,43.697247,7.248454,,0,place_097190,,0
886,MAETE1,Château de l'Anglais,43.688024,7.296064,,0,place_097191,,0
887,MAETE0,Château de l'Anglais,43.688057,7.2962,,0,place_097191,,0
